OBJECTID,FOLIO,TRUE_SITE_ADDR,TRUE_SITE_CITY,TRUE_SITE_ZIP_CODE,DOR_CODE_CUR,DOR_DESC,CONDO_FLAG,PARENT_FOLIO,PRIMARY_ZONE,BEDROOM_COUNT,YEAR_BUILT,LOT_SIZE,BUILDING_HEATED_AREA,UNIT_COUNT,ASSESSMENT_YEAR_CUR,zip
198255,2050120080065,10850 SW 57 AVE,Pinecrest,33156-0000,8940,MUNICIPAL : MUNICIPAL,N,,2600,5,1938,43560,2501,2,2026,33156
198256,2050120080140,11777 SW 60 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,3,1963,50965,3832,1,2026,33156
198257,2050120080150,11855 SW 60 AVE,Pinecrest,33156-0000,8940,MUNICIPAL : MUNICIPAL,N,,8000,6,1980,217800,8343,2,2026,33156
198258,2050120080160,,Pinecrest,33156-0000,0081,VACANT RESIDENTIAL : VACANT LAND,N,,2300,0,0,47101,0,0,2026,33156
198259,2050120090010,5945 SW 107 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,3,1955,33541,2918,1,2026,33156
198260,2050120090020,5925 SW 107 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,1992,37897,5084,1,2026,33156
198261,2050120090030,5901 SW 107 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,6,2025,37897,9672,1,2026,33156
198262,2050120090040,5865 SW 107 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,6,1955,37897,6060,1,2026,33156
198263,2050120090050,5845 SW 107 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,1956,37897,4544,1,2026,33156
198264,2050120090060,5825 SW 107 ST,Pinecrest,33156-0000,5001,IMPR AGRI : RESIDENTIAL - SINGLE FAMILY,N,,2300,5,1956,37897.4,3045,1,2026,33156
198265,2050120090070,5801 SW 107 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,2019,40510,6671,1,2026,33156
198266,2050120090080,10701 SW 58 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,1956,38768,3675,1,2026,33156
198267,2050120090090,10735 SW 58 AVE,Pinecrest,33156-0000,0802,MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS,N,,2300,4,1955,38768,5114,2,2026,33156
198268,2050120090100,5800 SW 107 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,2015,29533,4206,1,2026,33156
198269,2050120090110,5826 SW 107 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,1995,39029,6513,1,2026,33156
198270,2050120090120,5846 SW 107 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1995,38332,3666,1,2026,33156
198271,2050120090130,5866 SW 107 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,6,2004,38332,7166,1,2026,33156
198272,2050120090140,5900 SW 107 ST,Pinecrest,33156-0000,0081,VACANT RESIDENTIAL : VACANT LAND,N,,2300,4,9999,38332,0,1,2026,33156
198273,2050120090150,5926 SW 107 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1954,38332,3819,1,2026,33156
198274,2050120090160,5946 SW 107 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,6,2023,33541,8692,1,2026,33156
198275,2050120090170,10777 SW 60 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1954,31014,4076,1,2026,33156
198276,2050120090180,5925 SW 108 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,2024,38332,6444,1,2026,33156
198277,2050120090190,5901 SW 108 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,3,1955,38332,3364,1,2026,33156
198278,2050120090200,5865 SW 108 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,3,1955,38332,2549,1,2026,33156
198279,2050120090210,5845 SW 108 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,3,1955,38332,1645,1,2026,33156
198280,2050120090220,5801 SW 108 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1955,33541,1895,1,2026,33156
198281,2050120090230,5800 SW 108 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,3,1955,39639,2595,1,2026,33156
198282,2050120090240,5846 SW 108 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,1954,37897,3812,1,2026,33156
198283,2050120090250,5866 SW 108 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,3,1954,37897,2492,1,2026,33156
198284,2050120090260,5900 SW 108 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,7,2024,37897,7192,1,2026,33156
198285,2050120090270,5940 SW 108 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,7,2007,37897,7508,1,2026,33156
198286,2050120090280,5946 SW 108 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,6,2012,31885,5448,1,2026,33156
198287,2050120100010,5705 SW 114 TER,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,6,1968,45066,3870,1,2026,33156
198288,2050120100011,5745 SW 114 TER,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,6,2003,38212,5464,1,2026,33156
198289,2050120100020,5700 SW 114 TER,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1974,43560,3327,1,2026,33156
198290,2050120100021,5740 SW 114 TER,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,6,1972,43560,3812,1,2026,33156
198292,2050120100040,5795 SW 114 TER,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,3,1954,40467,3083,1,2026,33156
198293,2050120100050,5801 SW 114 TER,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,7,2020,40467,6608,1,2026,33156
198294,2050120100060,5825 SW 114 TER,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,2009,40423,6222,1,2026,33156
198295,2050120100070,5845 SW 114 TER,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,3,1953,40423,3175,1,2026,33156
198296,2050120100080,5865 SW 114 TER,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1954,40510,2603,1,2026,33156
198297,2050120100090,5885 SW 114 TER,Pinecrest,33156-0000,0081,VACANT RESIDENTIAL : VACANT LAND,N,,2300,0,0,40380,0,0,2026,33156
198298,2050120100100,5901 SW 114 TER,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,6,2005,40380,8033,1,2026,33156
198299,2050120100110,5925 SW 114 TER,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,2015,40380,6695,1,2026,33156
198300,2050120100120,5945 SW 114 TER,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,2004,40336,8062,1,2026,33156
198301,2050120100130,5770 SW 114 TER,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,6,1995,40641,4842,1,2026,33156
198302,2050120100140,5790 SW 114 TER,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1954,40467,4428,1,2026,33156
198303,2050120100150,5800 SW 114 TER,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,2010,40467,8904,1,2026,33156
198304,2050120100160,5820 SW 114 TER,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,6,2007,40423,8758,1,2026,33156
198305,2050120100170,5840 SW 114 TER,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,2024,40423,6224,1,2026,33156
198306,2050120100180,5860 SW 114 TER,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,1953,40423,4100,1,2026,33156
198307,2050120100190,5880 SW 114 TER,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,1990,40380,4909,1,2026,33156
198308,2050120100200,5900 SW 114 TER,Pinecrest,33156-0000,0081,VACANT RESIDENTIAL : VACANT LAND,N,,2300,0,0,40380,0,0,2026,33156
198309,2050120100210,5920 SW 114 TER,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1954,40380,3712,1,2026,33156
198310,2050120100220,5940 SW 114 TER,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,6,2002,40336,6074,1,2026,33156
198311,2050120110010,6000 SW 108 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,3,1954,33541,1657,1,2026,33156
198312,2050120110020,6090 SW 108 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1957,37853,3958,1,2026,33156
198313,2050120110030,6096 SW 108 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,1994,33541,3653,1,2026,33156
198314,2050120110040,10851 SW 61 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1954,34412,3237,1,2026,33156
198315,2050120110050,6065 SW 109 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,6,2020,37461,5968,1,2026,33156
198316,2050120110060,10901 SW 60 CT,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,3,1953,38463,3111,1,2026,33156
198317,2050120110070,11001 SW 60 CT,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1955,37461,4607,1,2026,33156
198318,2050120110080,11031 SW 60 CT,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1954,32234,2739,1,2026,33156
198319,2050120110090,11030 SW 60 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1954,34848,3760,1,2026,33156
198320,2050120110100,11010 SW 60 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1954,38332,3316,1,2026,33156
198321,2050120110110,11000 SW 60 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1954,38332,3242,1,2026,33156
198322,2050120110120,10830 SW 60 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,3,1954,38332,1758,1,2026,33156
198323,2050120110130,6050 SW 109 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1954,33976,3623,1,2026,33156
198324,2050120110140,10901 SW 61 CT,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,2009,33976,6563,1,2026,33156
198325,2050120110150,10999 SW 61 CT,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,1967,39204,3595,1,2026,33156
198326,2050120110160,11041 SW 61 CT,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1958,39204,3061,1,2026,33156
198327,2050120110170,11111 SW 61 CT,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,1964,39204,2393,1,2026,33156
198328,2050120110180,6105 KILLIAN DR,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1956,30492,2513,1,2026,33156
198329,2050120110190,6085 SW 112 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,3,1954,31798,4054,1,2026,33156
198330,2050120110200,11030 SW 60 CT,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,2018,38768,6201,1,2026,33156
198331,2050120110210,11000 SW 60 CT,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,3,1961,39204,2242,1,2026,33156
198332,2050120110220,6100 SW 108 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1954,33541,2845,1,2026,33156
198333,2050120110230,6130 SW 108 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,2005,37897,8180,1,2026,33156
198334,2050120110240,10801 SW 62 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,6,2007,33105,6648,1,2026,33156
198335,2050120110250,10845 SW 62 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,6,2001,36590,5657,1,2026,33156
198336,2050120110260,10915 SW 62 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,7,2015,36590,8070,1,2026,33156
198337,2050120110270,11001 SW 62 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,8,2014,36590,7702,1,2026,33156
198338,2050120110280,11025 SW 62 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,6,2002,36590,5397,1,2026,33156
198339,2050120110290,11111 SW 62 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,3,1954,36590,1497,1,2026,33156
198340,2050120110300,11121 SW 62 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,2023,27442,6568,1,2026,33156
198341,2050120110310,11130 SW 61 CT,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,3,1954,33976,1803,1,2026,33156
198342,2050120110320,11100 SW 61 CT,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,3,1954,37897,2629,1,2026,33156
198343,2050120110330,11000 SW 61 CT,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,3,1954,37897,2388,1,2026,33156
198344,2050120110340,10900 SW 61 CT,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,7,2008,39204,5897,1,2026,33156
198345,2050120110350,6125 SW 109 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,3,1954,41382,3744,1,2026,33156
198346,2050120110360,6101 SW 109 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1954,34412,1992,1,2026,33156
198347,2050120110370,6150 SW 112 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,1956,30492,3947,1,2026,33156
198348,2050120110380,6180 KILLIAN DR,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,6,2004,30492,5702,1,2026,33156
198349,2050120110390,11301 SW 62 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1954,35719,2729,1,2026,33156
198350,2050120110400,11345 SW 62 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,1995,31363,3824,1,2026,33156
198351,2050120110410,11340 SW 61 CT,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,2004,31363,3641,1,2026,33156
198352,2050120110420,11320 SW 61 CT,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,1959,35719,4339,1,2026,33156
198353,2050120110430,6090 SW 112 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,1956,33217,4765,1,2026,33156
198354,2050120110440,6100 KILLIAN DR,Pinecrest,33156-0000,0102,RESIDENTIAL - SINGLE FAMILY : ADDITIONAL LIVING QUARTERS,N,,2300,4,1959,35283,3729,2,2026,33156
198355,2050120110450,11225 SW 61 CT,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1955,39204,3773,1,2026,33156
198356,2050120110460,11301 SW 61 CT,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,2018,39204,6090,1,2026,33156
198357,2050120110470,11343 SW 61 CT,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,6,2025,33976,7926,1,2026,33156
198358,2050120110480,11340 SW 60 CT,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1954,33541,4183,1,2026,33156
198359,2050120110490,11300 SW 60 CT,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,6,1954,39639,6418,1,2026,33156
198360,2050120110500,11250 SW 60 CT,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,7,2006,39639,9707,1,2026,33156
198361,2050120110510,11220 SW 60 CT,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,1958,39639,4458,1,2026,33156
198362,2050120110520,6000 KILLIAN DR,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,2016,33976,4538,1,2026,33156
198363,2050120110530,6050 SW 112 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,1954,33976,3522,1,2026,33156
198364,2050120110540,11201 SW 60 CT,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,1954,38332,5281,1,2026,33156
198365,2050120110550,11225 SW 60 CT,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,8,1960,38332,6730,1,2026,33156
198366,2050120110560,11301 SW 60 CT,Pinecrest,33156-0000,0802,MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS,N,,2300,5,1958,38768,5166,2,2026,33156
198368,2050120110580,11360 SW 60 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,6,2021,33541,6645,1,2026,33156
198369,2050120110590,11350 SW 60 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1994,38594,5335,1,2026,33156
198370,2050120110600,11200 SW 60 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,8,1999,38594,6353,1,2026,33156
198371,2050120110610,11100 SW 60 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,8,1996,33976,7210,1,2026,33156
198372,2050120120010,6320 SW 110 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,3,1955,39247,2764,1,2026,33156
198373,2050120120020,6300 SW 110 ST,Pinecrest,33156-0000,0081,VACANT RESIDENTIAL : VACANT LAND,N,,2300,0,0,36938,0,0,2026,33156
198374,2050120120030,11010 KILLIAN PARK RD,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,1953,47044,4358,1,2026,33156
198375,2050120120040,11040 KILLIAN PARK RD,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1957,37592,3638,1,2026,33156
198376,2050120120050,11100 KILLIAN PARK RD,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,2005,42688,5032,1,2026,33156
198377,2050120120060,11120 KILLIAN PARK RD,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,2024,42645,6307,1,2026,33156
198378,2050120120070,6301 SW 112 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,1956,40162,3154,1,2026,33156
198379,2050120120080,11175 KILLIAN PARK RD,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,2022,32492,5323,1,2026,33156
198380,2050120120090,11111 KILLIAN PARK RD,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,6,2005,35611,8646,1,2026,33156
198381,2050120120100,,Pinecrest,33156-0000,0081,VACANT RESIDENTIAL : VACANT LAND,N,,2300,0,0,38765,0,0,2026,33156
198382,2050120120110,6235 SW 112 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,1956,35719,3982,1,2026,33156
198383,2050120120120,6201 SW 112 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,1957,30796,2803,1,2026,33156
198384,2050120120130,11100 SW 62 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,1957,37069,5386,1,2026,33156
198385,2050120120140,11035 KILLIAN PARK RD,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1955,40162,3391,1,2026,33156
198386,2050120120150,11000 SW 62 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,3,1954,35501,2546,1,2026,33156
198387,2050120130010,11600 SW 64 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,8,2023,33933,7028,1,2026,33156
198388,2050120130020,11640 SW 64 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,3,1958,39508,4437,1,2026,33156
198389,2050120130030,6450 SW 116 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,3,1956,43211,4730,1,2026,33156
198390,2050120130040,6470 SW 116 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1957,43211,4615,1,2026,33156
198391,2050120140010,6200 SW 116 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1957,30492,2967,1,2026,33156
198392,2050120140020,11630 SW 62 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,2025,36154,6699,1,2026,33156
198393,2050120140030,,Pinecrest,33156-0000,0081,VACANT RESIDENTIAL : VACANT LAND,N,,2300,0,0,43124,0,0,2026,33156
198394,2050120140040,6240 SW 116 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,2020,43124,6091,1,2026,33156
198395,2050120140050,6280 SW 116 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,6,2021,43124,7271,1,2026,33156
198396,2050120150010,11001 SW 65 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,7,2024,31929,7630,1,2026,33156
198397,2050120150020,6460 SW 110 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,6,2023,29315,4723,1,2026,33156
198398,2050120150030,6430 SW 111 DR,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,6,2022,36067,5550,1,2026,33156
198399,2050120150040,11000 SW 64 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,5,1956,33410,5589,1,2026,33156
198400,2050120150050,11100 SW 64 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,6,1956,39378,4074,1,2026,33156
198401,2050120150060,6401 SW 112 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1956,32147,2135,1,2026,33156
198402,2050120150070,6465 SW 112 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,3,1956,36198,2400,1,2026,33156
198403,2050120150080,11195 SW 65 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,6,2018,32147,4988,1,2026,33156
198404,2050120150090,6490 SW 111 DR,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,3,2018,35327,4795,1,2026,33156
198405,2050120150100,6460 SW 111 DR,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,6,1956,44866,6746,1,2026,33156
198406,2050120160010,11601 SW 64 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1964,33541,3779,1,2026,33156
198407,2050120160020,11651 SW 64 AVE,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,7,1959,39636,6504,1,2026,33156
198408,2050120160030,6340 SW 116 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1956,42253,2944,1,2026,33156
198409,2050120160040,6320 SW 116 ST,Pinecrest,33156-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2300,4,1957,42253,3319,1,2026,33156
