OBJECTID,FOLIO,TRUE_SITE_ADDR,TRUE_SITE_CITY,TRUE_SITE_ZIP_CODE,DOR_CODE_CUR,DOR_DESC,CONDO_FLAG,PARENT_FOLIO,PRIMARY_ZONE,BEDROOM_COUNT,YEAR_BUILT,LOT_SIZE,BUILDING_HEATED_AREA,UNIT_COUNT,ASSESSMENT_YEAR_CUR
203755,2452050013400,780 HARBOR DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2000,5,2000,15531,12122,1,2026
203756,2452050013410,800 HARBOR DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2000,5,1993,17082,3432,1,2026
203757,2452050013420,820 HARBOR DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2000,5,2017,33251,8891,1,2026
203758,2452050013430,425 W MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2000,4,2025,17112,7850,1,2026
203759,2452050013440,301 W ENID DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1995,7500,2419,1,2026
203760,2452050013450,315 W ENID DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1989,7500,1693,1,2026
203761,2452050013460,325 W ENID DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,1951,7500,1821,1,2026
203762,2452050013470,335 W ENID DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2008,7500,3495,1,2026
203763,2452050013480,345 W ENID DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,7500,1771,1,2026
203764,2452050013490,355 W ENID DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1951,7500,2160,1,2026
203765,2452050013500,365 W ENID DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,7500,1867,1,2026
203766,2452050013510,375 W ENID DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,2009,7500,3553,1,2026
203767,2452050013520,599 HARBOR DR,Key Biscayne,33149-0000,8040,VACANT GOVERNMENTAL : MUNICIPAL,N,,0100,0,0,8778,0,0,2026
203768,2452050013530,191 W ENID DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2002,7500,4360,1,2026
203769,2452050013540,205 W ENID DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1950,7500,1669,1,2026
203770,2452050013550,217 W ENID DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1951,7500,1800,1,2026
203771,2452050013560,229 W ENID DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,7500,2480,1,2026
203772,2452050013570,241 W ENID DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1950,7500,2567,1,2026
203773,2452050013580,253 W ENID DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2024,7500,3206,1,2026
203774,2452050013590,265 W ENID DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,6,2003,7500,3443,1,2026
203775,2452050013600,275 W ENID DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1951,7500,2018,1,2026
203776,2452050013610,285 W ENID DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1998,7500,3436,1,2026
203777,2452050013620,295 W ENID DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,7500,2423,1,2026
203778,2452050013630,299 W ENID DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,1995,7500,3990,1,2026
203779,2452050020010,570 FERNWOOD RD,Key Biscayne,33149-0000,0802,MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS,N,,5700,6,2024,7192,3654,2,2026
203780,2452050020040,595 GLENRIDGE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,7502,1044,1,2026
203781,2452050020050,585 GLENRIDGE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1951,7500,2308,1,2026
203782,2452050020060,571 GLENRIDGE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2025,7329,3273,1,2026
203783,2452050020070,200 W MCINTYRE ST,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1950,9515,3611,2,2026
203784,2452050020080,220 W MCINTYRE ST,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,1995,7500,2610,1,2026
203785,2452050020090,230 W MCINTYRE ST,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,6,2017,8127,3963,1,2026
203786,2452050020100,240 W MCINTYRE ST,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1952,8127,2281,1,2026
203787,2452050020110,250 W MCINTYRE ST,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,1952,8129,2368,1,2026
203788,2452050020120,260 W MCINTYRE ST,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1952,8127,2149,1,2026
203789,2452050020130,270 W MCINTYRE ST,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1950,8127,1674,1,2026
203790,2452050020140,280 W MCINTYRE ST,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1951,7500,3199,1,2026
203791,2452050020150,290 W MCINTYRE ST,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,2,1950,7500,2272,1,2026
203792,2452050020160,544 WARREN LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,7828,1044,1,2026
203793,2452050020170,560 WARREN LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1950,7729,2226,1,2026
203794,2452050020180,570 WARREN LN Y,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,2003,7381,3757,1,2026
203795,2452050020190,573 ALLENDALE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,7309,1854,1,2026
203796,2452050020200,561 ALLENDALE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1950,7227,2473,1,2026
203797,2452050020210,545 ALLENDALE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1995,7824,3626,1,2026
203798,2452050020220,544 HAMPTON LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,7838,1498,1,2026
203799,2452050020230,560 HAMPTON LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1952,7736,2779,1,2026
203800,2452050020240,570 HAMPTON LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2007,7386,5671,1,2026
203801,2452050020250,573 WARREN LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2012,7307,3701,1,2026
203802,2452050020260,561 WARREN LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2021,7734,3762,1,2026
203803,2452050020270,545 WARREN LN,Key Biscayne,33149-0000,0081,VACANT RESIDENTIAL : VACANT LAND,N,,0100,0,0,7834,0,0,2026
203804,2452050020280,544 RIDGEWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,6,2017,7850,3888,1,2026
203805,2452050020290,560 RIDGEWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1950,7820,1597,1,2026
203806,2452050020300,570 RIDGEWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1994,7395,2324,1,2026
203807,2452050020310,573 HAMPTON LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1989,7307,2713,1,2026
203808,2452050020320,561 HAMPTON LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,6,2013,7816,4165,1,2026
203809,2452050020330,545 HAMPTON LN,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,2001,7844,4493,1,2026
203810,2452050020340,145 W MCINTYRE ST,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,6,2016,9301,5057,1,2026
203811,2452050020350,165 W MCINTYRE ST,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1951,9214,2660,1,2026
203812,2452050020360,101 W MCINTYRE ST,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,1995,9413,4394,1,2026
203813,2452050020370,119 W MCINTYRE ST,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2015,9313,5088,1,2026
203814,2452050020390,545 GLENRIDGE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,2014,9324,6059,1,2026
203815,2452050030020,725 FERNWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,5700,3,1952,7967,2159,1,2026
203816,2452050030030,735 FERNWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,5700,5,2025,7967,4593,1,2026
203817,2452050030040,745 FERNWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,5700,3,1954,7967,3010,1,2026
203818,2452050030050,759 FERNWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,5700,6,2021,7967,3735,1,2026
203819,2452050030060,775 FERNWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,5700,3,1953,7967,1359,1,2026
203820,2452050030070,785 FERNWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,5700,4,1952,7967,1662,1,2026
203821,2452050030080,795 FERNWOOD RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,5700,5,2012,9200,5400,1,2026
203822,2452050040010,298 W MCINTYRE ST,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2011,7500,3564,1,2026
203823,2452050040020,544 ALLENDALE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1952,7615,1810,1,2026
203824,2452050040030,560 ALLENDALE RD,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1953,7525,1480,1,2026
203825,2452050040040,301 W MCINTYRE ST,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1951,8006,2009,1,2026
203826,2452050040050,573 SATINWOOD DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,6,2007,7711,7198,1,2026
203827,2452050040060,561 SATINWOOD DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1952,7524,1578,1,2026
203828,2452050040070,545 SATINWOOD DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,2000,7613,3557,1,2026
203829,2452050040080,544 SATINWOOD DR,Key Biscayne,33149-0000,0081,VACANT RESIDENTIAL : VACANT LAND,N,,0100,0,0,9495,0,0,2026
203830,2452050040090,560 SATINWOOD DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,2,1950,9401,2447,1,2026
203831,2452050040100,315 W MCINTYRE ST,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1992,10007,2838,1,2026
203832,2452050040110,575 SABAL PALM DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2015,10304,4557,1,2026
203833,2452050040120,561 SABAL PALM DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,1992,9913,3921,1,2026
203834,2452050040130,545 SABAL PALM DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2012,9363,4166,1,2026
203835,2452050040140,530 SABAL PALM DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1962,9809,3040,1,2026
203836,2452050040150,540 SABAL PALM DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1954,9649,2011,1,2026
203837,2452050040160,570 SABAL PALM DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,6,2017,10177,5096,1,2026
203838,2452050040170,565 HARBOR DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,1999,9725,4040,1,2026
203839,2452050040180,561 HARBOR DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1956,9557,1524,1,2026
203840,2452050040190,535 HARBOR DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1958,9693,1732,1,2026
203841,2452050040200,571 HARBOR DR,Key Biscayne,33149-0000,0081,VACANT RESIDENTIAL : VACANT LAND,N,,0100,0,0,11400,0,0,2026
203842,2452050040210,370 W MCINTYRE ST,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,6,1992,9000,4208,1,2026
203843,2452050040220,362 W MCINTYRE ST,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1954,7500,1872,1,2026
203844,2452050040230,354 W MCINTYRE ST,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2002,7500,3805,1,2026
203845,2452050040240,338 W MCINTYRE ST,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1952,7500,1092,1,2026
203846,2452050040250,320 W MCINTYRE ST,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,3,1952,7500,2458,1,2026
203847,2452050040260,310 W MCINTYRE ST,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,4,1995,7500,3584,1,2026
203848,2452050040270,300 W MCINTYRE ST,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,0100,5,2007,9500,4360,1,2026
203849,2452050050010,,Key Biscayne,33149-0000,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,N,,8000,0,0,101457,0,0,2026
203850,2452050070020,550 HARBOR DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2000,5,2003,13302,6497,1,2026
203851,2452050070030,540 HARBOR DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2000,5,1980,10440,3867,1,2026
203852,2452050070040,530 HARBOR DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2000,4,1957,11820,3468,1,2026
203853,2452050080010,735 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,4,1959,15000,4740,1,2026
203854,2452050080020,725 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,5,2025,15000,7968,1,2026
203855,2452050080030,715 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,5,2005,15000,6839,1,2026
203856,2452050080040,701 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,6,1991,15000,6801,1,2026
203857,2452050080050,699 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,4,1965,15000,3241,1,2026
203858,2452050080060,655 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,5,1994,15000,5350,1,2026
203859,2452050080070,631 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,4,1958,15000,2255,1,2026
203860,2452050080080,740 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,4,2001,10000,5331,1,2026
203861,2452050080090,730 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,6,2013,10000,4225,1,2026
203862,2452050080100,720 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,5,1960,10000,3328,1,2026
203863,2452050080110,710 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,3,2023,10000,5433,1,2026
203864,2452050080120,700 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,5,1960,10000,4505,1,2026
203865,2452050080130,660 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,4,1961,10000,2600,1,2026
203866,2452050080140,650 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,5,2003,10000,4405,1,2026
203867,2452050080150,640 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,5,1991,10000,3673,1,2026
203868,2452050080160,641 S MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,6,1983,10000,5024,1,2026
203869,2452050080170,651 S MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,3,1972,10000,2624,1,2026
203870,2452050080180,669 S MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,3,1960,10000,3382,1,2026
203871,2452050080190,701 S MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,4,1965,10000,2735,1,2026
203872,2452050080200,711 S MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,4,1960,10000,2225,1,2026
203873,2452050080210,721 S MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,4,1960,10000,2457,1,2026
203874,2452050080220,731 S MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,3,1959,10000,3481,1,2026
203875,2452050080230,741 S MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,6,2003,10000,5411,1,2026
203876,2452050080240,740 S MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,5,1995,15000,6423,1,2026
203877,2452050080250,730 S MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,8,1995,15000,6666,1,2026
203878,2452050080260,720 S MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,4,1964,15000,6395,1,2026
203879,2452050080270,710 S MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,5,1995,15000,5577,2,2026
203880,2452050080280,700 S MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,5,1997,15000,8366,1,2026
203881,2452050080290,670 S MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,5,2024,15000,5953,1,2026
203882,2452050080300,660 S MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,5,1965,15000,5043,1,2026
203883,2452050080310,650 S MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,5,2001,15000,6998,1,2026
203884,2452050080320,640 S MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,4,1968,15000,3620,1,2026
203885,2452050080390,745 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,5,2004,19500,7257,1,2026
203886,2452050090010,621 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,4,1987,15096,3202,1,2026
203887,2452050090020,611 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,6,2025,15080,7409,1,2026
203888,2452050090030,601 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,5,1960,15158,4615,1,2026
203889,2452050090040,591 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,3,1960,15184,4290,1,2026
203890,2452050090050,571 N MASHTA DR,Key Biscayne,33149-0000,0081,VACANT RESIDENTIAL : VACANT LAND,N,,2001,0,0,15200,0,0,2026
203891,2452050090060,561 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,4,1979,16500,4827,1,2026
203892,2452050090070,551 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,4,1982,23339,6611,1,2026
203893,2452050090080,511 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,3,1985,31966,4263,1,2026
203894,2452050090100,501 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,4,1974,31458,5895,1,2026
203895,2452050090110,,Key Biscayne,33149-0000,0081,VACANT RESIDENTIAL : VACANT LAND,N,,2001,0,0,15000,0,0,2026
203896,2452050090120,620 S MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,4,2014,15000,4687,1,2026
203897,2452050090130,610 S MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,7,1969,15000,6490,2,2026
203898,2452050090140,600 S MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,6,1992,19500,6015,1,2026
203899,2452050090150,548 S MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,4,2014,15000,8943,1,2026
203900,2452050090161,530 S MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,8,2014,20250,7541,1,2026
203901,2452050090170,520 S MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,3,1961,22140,3085,1,2026
203902,2452050090190,510 S MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,3,1981,18300,5226,1,2026
203903,2452050090200,500 S MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,6,2014,23814,10820,1,2026
203904,2452050090210,620 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,5,2011,10000,4867,1,2026
203905,2452050090220,610 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,4,1972,10000,2988,1,2026
203906,2452050090230,600 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,4,1965,10000,2416,1,2026
203907,2452050090240,570 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,4,1962,10000,2325,1,2026
203908,2452050090250,560 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,4,1962,10000,2743,1,2026
203909,2452050090260,550 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,4,1980,10000,3960,1,2026
203910,2452050090270,540 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,4,1962,10000,2904,1,2026
203911,2452050090280,530 N MASHTA DR,Key Biscayne,33149-0000,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,N,,2001,5,1988,10000,7810,1,2026
