folio,zip,addr,muni,dorCode,dorDesc,cls,homestead,taxable,assessedVal,justVal,exemption,rollYear,valid
3050030290650,33156,9035 SW 78 CT,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,126799,233210,694516,106411,2026,true
3050030290660,33156,9025 SW 78 CT,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,256932,308343,691726,51411,2026,true
3050030290670,33156,9015 SW 78 CT,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,263571,314982,801663,51411,2026,true
3050030290680,33156,9005 SW 78 CT,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,610986,662397,662397,51411,2026,true
3050030290690,33156,,Unincorporated County,0951,COMMON AREAS,Other,0,0,0,0,0,2026,true
3050030300010,33156,8280 SW 88 ST,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,319292,370703,962430,51411,2026,true
3050030300020,33156,8260 SW 88 ST,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,388367,439778,1026247,51411,2026,true
3050030300030,33156,8240 SW 88 ST,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,370534,421945,936860,51411,2026,true
3050030300040,33156,8220 SW 88 ST,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,560190,611601,1003963,51411,2026,true
3050030300050,33156,8200 SW 88 ST,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,380989,432400,962284,51411,2026,true
3050030300060,33156,8201 SW 89 ST,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,325368,376779,983412,51411,2026,true
3050030300070,33156,8221 SW 89 ST,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,387848,439259,949952,51411,2026,true
3050030300080,33156,8241 SW 89 ST,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,276786,328197,917502,51411,2026,true
3050030300090,33156,8261 SW 89 ST,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,889164,889164,1022100,0,2026,true
3050030300100,33156,8281 SW 89 ST,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,358137,409548,962875,51411,2026,true
3050030300110,33156,8280 SW 89 ST,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,304269,355680,1031388,51411,2026,true
3050030300120,33156,8260 SW 89 ST,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,305644,357055,967856,51411,2026,true
3050030300130,33156,8240 SW 89 ST,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,958401,958401,958401,0,2026,true
3050030300140,33156,8220 SW 89 ST,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,394369,450780,1104861,56411,2026,true
3050030300150,33156,8200 SW 89 ST,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,333177,384588,997190,51411,2026,true
3050030300160,33156,8201 SW 90 ST,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,301721,353132,996198,51411,2026,true
3050030300170,33156,8221 SW 90 ST,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,388782,440193,976413,51411,2026,true
3050030300180,33156,8241 SW 90 ST,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,330493,381904,965481,51411,2026,true
3050030300190,33156,8261 SW 90 ST,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,515158,566569,1136582,51411,2026,true
3050030300200,33156,8281 SW 90 ST,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,398446,449857,996493,51411,2026,true
3050030310010,33156,8460 SW 100 ST,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,902351,953762,1801664,51411,2026,true
3050030310020,33156,8440 SW 100 ST,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,935483,986894,1865042,51411,2026,true
3050030310030,33156,10165 SW 84 CT,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,702017,753428,1829077,51411,2026,true
3050030310040,33156,10190 SW 84 CT,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,732337,783748,1496466,51411,2026,true
3050030310050,33156,10195 SW 84 CT,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,890603,942014,1463837,51411,2026,true
3050030320010,33156,8690 SW 100 ST,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,0,1518388,1518388,1518388,0,2026,true
3050030320030,33156,8691 SW 102 ST,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,810667,862078,1522217,51411,2026,true
3050030350010,33156,7870 SW 89 LN,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,309331,365742,705407,56411,2026,true
3050030350020,33156,7872 SW 89 LN,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,0,781636,781636,781636,0,2026,true
3050030350030,33156,7876 SW 89 LN,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,387193,438604,786793,51411,2026,true
3050030350040,33156,7878 SW 89 LN,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,0,830627,830627,830627,0,2026,true
3050030350050,33156,7867 SW 89 LN,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,344711,396122,782914,51411,2026,true
3050030350060,33156,7865 SW 89 LN,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,201845,253256,791503,51411,2026,true
3050030350070,33156,7863 SW 89 LN,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,639187,690598,744971,51411,2026,true
3050030350080,33156,7861 SW 89 LN,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,351593,403004,701267,51411,2026,true
3050030350090,33156,8898 SW 78 PL,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,365286,416697,710237,51411,2026,true
3050030350100,33156,8890 SW 78 PL,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,737727,789138,939410,51411,2026,true
3050030350110,33156,8880 SW 78 PL,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,429888,481299,732495,51411,2026,true
3050030350120,33156,8870 SW 78 PL,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,370603,422014,831360,51411,2026,true
3050030350130,33156,7821 SW 88 TER,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,527773,579184,793796,51411,2026,true
3050030350140,33156,7819 SW 88 TER,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,331767,383178,817063,51411,2026,true
3050030350150,33156,7815 SW 88 TER,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,514270,565681,1066061,51411,2026,true
3050030350170,33156,7811 SW 88 TER,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,676473,727884,1076376,51411,2026,true
3050030350190,33156,7807 SW 88 TER,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,635858,687269,1071435,51411,2026,true
3050030350210,33156,7803 SW 88 TER,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,569260,620671,894298,51411,2026,true
3050030350220,33156,7801 SW 88 TER,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,517393,568804,773323,51411,2026,true
3050030350230,33156,8885 SW 78 CT,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,338825,390236,677865,51411,2026,true
3050030350240,33156,8887 SW 78 CT,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,442853,494264,722549,51411,2026,true
3050030350250,33156,8889 SW 78 CT,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,494399,545810,721124,51411,2026,true
3050030350260,33156,8901 SW 78 CT,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,0,682916,682916,682916,0,2026,true
3050030350270,33156,8903 SW 78 CT,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,672851,724262,754206,51411,2026,true
3050030350280,33156,8905 SW 78 CT,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,469109,520520,694857,51411,2026,true
3050030350290,33156,7810 SW 89 LN,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,0,839477,839477,839477,0,2026,true
3050030350300,33156,7820 SW 89 LN,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,328615,380026,662377,51411,2026,true
3050030350310,33156,7830 SW 89 LN,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,353043,409454,693838,56411,2026,true
3050030350320,33156,7840 SW 89 LN,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,341624,393035,727071,51411,2026,true
3050030350330,33156,8903 SW 78 PL,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,383879,435290,672461,51411,2026,true
3050030350340,33156,8891 SW 78 PL,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,325335,376746,721556,51411,2026,true
3050030350350,33156,8881 SW 78 PL,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,378527,429938,765770,51411,2026,true
3050030350360,33156,8871 SW 78 PL,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,356572,407983,745885,51411,2026,true
3050030350370,33156,7816 SW 88 TER,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,250090,301501,792136,51411,2026,true
3050030350380,33156,7814 SW 88 TER,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,728091,779502,779502,51411,2026,true
3050030350390,33156,7812 SW 88 TER,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,333153,384564,660766,51411,2026,true
3050030350400,33156,7808 SW 88 TER,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,470096,521507,698565,51411,2026,true
3050030350410,33156,8890 SW 78 CT,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,492169,543580,887660,51411,2026,true
3050030350420,33156,8900 SW 78 CT,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,0,692200,692200,692200,0,2026,true
3050030350430,33156,7819 SW 89 LN,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,678848,730259,730259,51411,2026,true
3050030350440,33156,7821 SW 89 LN,Unincorporated County,0105,RESIDENTIAL - SINGLE FAMILY : CLUSTER HOME,Single Family,1,644739,696150,826843,51411,2026,true
3050030350450,33156,,Unincorporated County,0951,COMMON AREAS,Other,0,0,0,0,0,2026,true
3050030360001,33156,,Unincorporated County,0000,REFERENCE FOLIO,Reference Folio,0,0,0,0,0,2026,true
3050030370010,33156,9351 SW 83 CT,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,666551,717962,1595591,51411,2026,true
3050030370020,33156,9350 SW 83 AVE,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,764307,815718,1333043,51411,2026,true
3050030370030,33156,8301 SW 94 ST,Unincorporated County,0802,MULTIFAMILY 2-9 UNITS : 2 LIVING UNITS,Multifamily,1,571899,623310,1282602,51411,2026,true
3050030370040,33156,9391 SW 83 CT,Unincorporated County,0101,RESIDENTIAL - SINGLE FAMILY : 1 UNIT,Single Family,1,359982,411393,1073370,51411,2026,true
3050030380001,33156,,Unincorporated County,0000,REFERENCE FOLIO,Reference Folio,0,0,0,0,0,2026,true
3050030400010,33156,7822 SW 99 ST,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,393989,393989,596932,0,2026,true
3050030400020,33156,7816 SW 99 ST,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,132711,184122,577993,51411,2026,true
3050030400040,33156,7804 SW 99 ST,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,89542,190953,594832,101411,2026,true
3050030400050,33156,7821 SW 100 ST,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,393329,393329,596482,0,2026,true
3050030400051,33156,7815 SW 100 ST,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,379787,379787,578293,0,2026,true
3050030400052,33156,7809 SW 100 ST,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,132276,183687,577643,51411,2026,true
3050030400053,33156,7803 SW 100 ST,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,596582,596582,596582,0,2026,true
3050030400060,33156,,Unincorporated County,0951,COMMON AREAS,Other,0,0,0,0,0,2026,true
3050030410010,33156,7815 SW 104 ST,Unincorporated County,2719,AUTOMOTIVE OR MARINE : AUTOMOTIVE OR MARINE,Commercial,0,14871535,14871535,14871535,0,2026,true
3050030420001,33156,,Unincorporated County,0000,REFERENCE FOLIO,Reference Folio,0,0,0,0,0,2026,true
3050030430001,33156,,Unincorporated County,0000,REFERENCE FOLIO,Reference Folio,0,0,0,0,0,2026,true
3050030450020,33156,9440 SW 77 AVE,Unincorporated County,2413,INSURANCE COMPANY : OFFICE BUILDING,Commercial,0,1389248,1389248,1389248,0,2026,true
3050030450030,33156,9420 SW 77 AVE,Unincorporated County,1913,PROFESSIONAL SERVICE BLDG : OFFICE BUILDING,Commercial,0,1365007,1365007,1365007,0,2026,true
3050030450040,33156,9400 SW 77 AVE,Unincorporated County,1713,OFFICE BUILDING - ONE STORY : OFFICE BUILDING,Commercial,0,1197876,1197876,1197876,0,2026,true
3050030460010,33156,10000 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030460020,33156,10002 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,116648,168059,355000,51411,2026,true
3050030460030,33156,10004 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030460040,33156,10006 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,116648,168059,355000,51411,2026,true
3050030460050,33156,10020 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030460060,33156,10022 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030460070,33156,10024 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,303589,355000,355000,51411,2026,true
3050030460080,33156,10026 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030460090,33156,10028 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,71114,122525,315000,51411,2026,true
3050030460100,33156,10030 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,390000,390000,390000,0,2026,true
3050030460110,33156,10112 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,166446,217857,358000,51411,2026,true
3050030460120,33156,10114 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,123120,174531,390000,51411,2026,true
3050030460130,33156,10116 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,315000,315000,315000,0,2026,true
3050030460140,33156,10118 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030460150,33156,10120 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030460160,33156,10122 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,315000,315000,315000,0,2026,true
3050030460170,33156,10124 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,123120,174531,390000,51411,2026,true
3050030460180,33156,10126 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,165412,216823,355000,51411,2026,true
3050030460190,33156,10130 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,76973,128384,355000,51411,2026,true
3050030460200,33156,10132 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,245690,297101,355000,51411,2026,true
3050030460210,33156,10134 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030460220,33156,10136 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030460230,33156,10140 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030460240,33156,10142 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,389419,389419,391800,0,2026,true
3050030460250,33156,10144 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,71114,122525,315000,51411,2026,true
3050030460260,33156,10146 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,247708,299119,356800,51411,2026,true
3050030460270,33156,10148 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,305612,357023,358000,51411,2026,true
3050030460280,33156,10150 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,206194,257605,358000,51411,2026,true
3050030460290,33156,10152 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,315000,315000,315000,0,2026,true
3050030460300,33156,10154 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,262507,313918,390000,51411,2026,true
3050030460310,33156,10100 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030460320,33156,10102 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030460330,33156,10104 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,315000,315000,315000,0,2026,true
3050030460340,33156,10106 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,225734,277145,390000,51411,2026,true
3050030460350,33156,10108 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,194150,245561,355000,51411,2026,true
3050030460360,33156,10080 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030460370,33156,10082 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,83909,135320,358000,51411,2026,true
3050030460380,33156,10084 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,209566,260977,355000,51411,2026,true
3050030460390,33156,10086 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030460400,33156,10088 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,303589,355000,355000,51411,2026,true
3050030460410,33156,10090 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,116648,168059,355000,51411,2026,true
3050030460420,33156,10060 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,207507,313918,390000,106411,2026,true
3050030460430,33156,10062 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,134227,185638,315000,51411,2026,true
3050030460440,33156,10064 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030460450,33156,10066 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030460460,33156,10068 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,200339,251750,355000,51411,2026,true
3050030460470,33156,10070 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,306589,358000,358000,51411,2026,true
3050030460480,33156,10040 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030460490,33156,10042 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,386522,386522,390000,0,2026,true
3050030460500,33156,10044 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,315000,315000,315000,0,2026,true
3050030460510,33156,10046 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,116648,168059,355000,51411,2026,true
3050030460520,33156,10048 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030460530,33156,10009 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,115974,172385,358000,56411,2026,true
3050030460540,33156,10007 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030460550,33156,10005 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,194150,245561,355000,51411,2026,true
3050030460560,33156,10003 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,217419,268830,359800,51411,2026,true
3050030460570,33156,10001 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,308389,359800,359800,51411,2026,true
3050030460580,33156,10025 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030460590,33156,10023 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,306589,358000,358000,51411,2026,true
3050030460600,33156,10021 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030460610,33156,10019 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030460620,33156,10017 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,99678,151089,358000,51411,2026,true
3050030460630,33156,10015 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,174671,226082,355000,51411,2026,true
3050030460640,33156,10013 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,79000,130411,315000,51411,2026,true
3050030460650,33156,10011 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,390000,390000,390000,0,2026,true
3050030460660,33156,10041 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030460670,33156,10039 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,120974,172385,358000,51411,2026,true
3050030460680,33156,10037 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,355000,355000,355000,0,2026,true
3050030460690,33156,10035 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,192713,244124,355000,51411,2026,true
3050030460700,33156,10033 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,358000,358000,358000,0,2026,true
3050030460710,33156,10031 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,1,120974,172385,358000,51411,2026,true
3050030460720,33156,10029 SW 77 CT,Unincorporated County,0410,RESIDENTIAL - TOTAL VALUE : TOWNHOUSE,Condominium,0,315000,315000,315000,0,2026,true
